id,sugar to flour ratio,sugar index,bake temp,chill time,calories,density,pH,grams baking soda,bake time,quality,weight,crunch factor,aesthetic appeal,chocolate,nuts,oats,raisins,peanut_butter,butter type_melted
3252,0.0,2.0,830,17.0,24.0,0.99437,8.59,0.55,11.2,4,12.6,1.37,3,0,0,0,0,1,0
3253,0.26,5.2,420,33.0,112.0,0.99067,8.06,0.5,12.3,9,13.0,1.43,3,0,0,0,1,0,1
3254,0.22,10.2,490,57.0,191.0,0.9966,8.08,0.4,9.3,8,15.2,1.94,3,0,0,0,1,0,1
3255,0.44,2.2,750,10.0,24.0,1.00005,8.07,0.84,9.2,7,30.0,1.73,3,1,0,0,0,0,0
3256,0.25,6.65,320,30.0,138.0,0.99244,7.9,0.37,11.1,7,14.6,1.45,3,0,0,0,1,0,1
3257,0.4,1.7,670,8.0,20.0,0.99603,8.39,0.6,10.5,5,16.8,1.29,3,1,0,0,0,0,0
3258,0.19,7.1,480,36.0,110.0,0.99438,8.26,0.41,9.5,8,11.2,1.01,3,1,0,1,0,0,1
3259,0.27,2.4,480,30.0,149.0,0.9936,8.1,0.51,9.2,8,14.4,1.59,3,1,0,0,0,0,1
3260,0.29,10.5,400,21.0,145.0,0.9966,8.04,0.35,9.4,7,15.2,1.06,3,0,0,0,1,0,1
3261,0.33,12.7,490,50.0,183.0,0.9987,8.41,0.4,9.8,7,14.4,1.47,3,1,0,0,0,0,1
3262,0.26,3.4,690,25.0,146.0,0.99347,8.18,0.4,9.3,7,12.8,1.13,3,1,1,1,0,0,1
3263,0.22,2.2,690,9.0,23.0,0.9968,8.3,1.2,10.3,5,16.2,1.12,3,1,1,1,0,0,0
3264,0.54,8.5,820,64.0,163.0,0.9959,7.89,0.39,8.8,8,13.0,1.53,3,1,0,1,0,0,1
3265,0.29,1.1,350,44.0,140.0,0.99142,8.17,0.55,10.7,9,12.8,1.56,3,1,0,1,0,0,1
3266,0.34,3.6,820,5.0,14.0,0.9987,8.29,0.52,10.7,6,18.8,1.94,3,0,1,0,1,0,0
3267,0.2,17.9,660,36.0,161.0,0.9991,8.14,0.51,8.8,7,12.6,1.5,3,0,0,0,1,0,1
3268,0.3,6.2,400,49.0,139.0,0.99021,8.17,0.27,13.6,8,14.2,1.76,3,0,0,0,1,0,1
3269,0.34,1.2,400,29.0,118.0,0.9932,8.14,0.41,10.6,8,15.8,1.78,3,1,0,0,0,0,1
3270,0.35,9.1,590,83.0,249.0,0.9971,8.37,0.5,8.5,7,12.2,1.43,3,1,1,0,0,0,1
3271,0.4,19.45,430,36.0,156.0,0.9996,7.93,0.47,8.9,7,13.8,1.83,3,1,0,0,0,0,1
3272,0.3,13.6,550,50.0,180.0,0.9984,8.44,0.39,9.8,7,13.6,1.57,3,1,0,0,0,0,1
3273,0.49,3.2,780,20.0,78.0,0.9992,8.19,0.7,10.0,6,21.2,1.13,3,0,0,0,1,0,0
3274,0.46,5.0,400,3.0,29.0,0.9906,8.04,0.53,12.5,6,14.4,1.98,3,0,0,0,1,0,1
3275,0.09,2.3,650,34.0,45.0,0.99417,8.46,0.74,12.7,8,15.6,1.03,3,0,1,0,1,0,0
3276,0.68,1.8,4030,19.0,56.0,0.99632,8.02,1.15,9.3,5,17.2,1.22,3,1,1,1,0,0,0
3277,0.28,8.3,620,22.0,166.0,0.99506,8.16,0.72,10.6,7,13.8,1.53,3,0,0,0,1,0,1
3278,0.74,7.8,450,52.0,209.0,0.9956,8.21,0.42,9.2,8,12.8,1.41,3,1,0,0,0,0,1
3279,0.31,1.4,530,34.0,114.0,0.9929,8.39,0.77,10.6,8,13.6,1.95,3,1,0,0,0,0,1
3280,0.32,6.5,270,20.0,167.0,0.99479,8.08,0.43,10.6,7,18.8,1.55,3,1,1,0,0,0,1
3281,0.09,2.2,630,9.0,18.0,0.99444,8.42,0.69,11.3,6,13.2,1.74,3,1,1,0,0,0,0
3282,0.68,4.1,1140,6.0,24.0,0.997,8.06,0.66,13.4,6,21.2,1.95,3,1,1,0,0,0,0
3283,0.28,5.7,380,56.0,189.5,0.9948,8.59,0.43,10.6,9,12.0,1.87,3,1,0,1,0,0,1
3284,0.32,1.0,400,39.0,118.0,0.98886,8.31,0.4,13.1,10,12.6,1.83,3,1,0,1,0,0,1
3285,0.34,7.8,360,49.0,128.0,0.99397,8.21,0.4,10.7,8,14.2,1.4,3,1,0,0,0,0,1
3286,0.0,5.6,330,8.0,31.0,0.9936,8.32,0.51,10.5,6,11.8,1.75,3,1,1,1,0,0,1
3287,0.5,2.3,790,28.0,71.0,0.9997,8.5,0.57,9.7,5,19.2,1.76,3,1,1,1,0,0,0
3288,0.32,10.05,450,37.0,131.0,0.99352,8.09,0.33,11.7,10,14.0,1.61,3,0,0,0,1,0,1
3289,0.0,2.4,770,18.0,29.0,0.9965,8.32,0.6,10.0,6,15.0,1.65,3,1,1,1,0,0,0
3290,0.2,2.0,750,9.0,39.0,0.9987,8.48,0.62,9.3,5,15.4,1.8,3,0,1,0,1,0,0
3291,0.32,1.3,370,39.0,123.0,0.992,8.17,0.42,11.2,10,14.0,1.19,3,1,0,0,0,0,1
3292,0.38,1.6,1690,27.0,90.0,0.99914,8.15,0.65,8.5,5,20.0,1.01,3,0,0,0,1,0,0
3293,0.19,5.6,420,22.0,143.0,0.99425,8.15,0.63,9.9,7,12.4,1.62,3,0,0,0,1,0,1
3294,0.31,5.3,1370,35.0,163.0,0.9951,8.2,0.38,9.3,7,13.2,1.08,3,1,0,0,0,0,1
3295,0.45,8.3,500,52.0,196.0,0.9955,8.18,0.48,9.5,7,12.8,1.55,3,1,0,0,0,0,1
3296,0.16,6.8,340,65.0,212.0,0.9955,8.08,0.39,9.0,8,13.8,1.14,3,1,0,0,0,0,1
3297,0.36,2.0,890,15.0,55.0,0.99745,8.31,0.57,10.4,4,16.8,1.52,3,1,1,1,0,0,0
3298,0.29,16.85,540,23.0,135.0,0.9998,8.16,0.38,9.0,8,15.6,1.04,3,0,0,0,1,0,1
3299,0.23,3.3,520,34.0,113.0,0.99429,8.16,0.48,8.4,7,12.4,1.45,3,0,0,0,1,0,1
3300,0.22,2.0,1000,7.0,27.0,0.9967,8.2,0.56,10.2,6,17.2,1.37,3,0,1,0,1,0,0
3301,0.66,15.9,460,26.0,164.0,0.9979,8.14,0.5,8.8,8,12.0,1.68,3,0,0,0,1,0,1
3302,0.26,5.1,510,16.0,119.0,0.99416,8.15,0.41,9.2,7,12.0,1.36,3,0,0,0,1,0,1
3303,0.26,5.45,160,26.0,90.0,0.98951,7.84,0.54,13.2,9,14.6,1.12,3,1,1,0,0,0,1
3304,0.49,9.1,310,46.0,151.0,0.9926,8.16,0.27,12.7,10,16.0,1.44,3,1,1,0,0,0,1
3305,0.0,0.8,370,30.0,95.0,0.99032,8.1,0.4,10.9,6,12.0,1.1,3,0,1,0,1,0,1
3306,0.29,1.4,390,13.0,67.0,0.9915,8.05,0.49,10.9,8,13.2,1.79,3,1,0,0,0,0,1
3307,0.3,7.9,390,14.0,118.0,0.9942,7.96,0.34,10.4,7,14.8,1.41,3,1,0,0,0,0,1
3308,0.24,1.2,440,20.0,102.0,0.9929,8.28,0.42,10.9,7,16.0,1.43,3,1,0,0,0,0,1
3309,0.4,7.5,490,12.0,76.0,0.9966,8.06,0.84,9.7,8,16.4,1.03,3,1,0,0,0,0,1
3310,0.41,8.2,500,15.0,122.0,0.9979,8.39,0.49,9.3,7,16.6,1.35,3,1,1,0,0,0,1
3311,0.38,1.2,290,31.0,132.0,0.98895,8.28,0.36,12.4,8,10.8,1.22,3,1,0,0,0,0,1
3312,0.18,6.4,410,28.0,120.0,0.99403,8.27,0.5,9.9,7,11.8,1.18,3,1,0,0,0,0,1
3313,0.17,2.9,870,20.0,53.0,1.0004,8.14,0.61,9.4,5,19.4,1.04,3,0,1,0,1,0,0
3314,0.36,2.5,300,12.0,73.0,0.99201,8.22,0.48,10.8,8,11.8,1.39,3,1,1,0,0,0,1
3315,0.28,1.3,270,26.0,101.0,0.98948,8.35,0.38,12.5,9,11.4,1.69,3,1,0,0,0,0,1
3316,0.34,2.7,320,24.0,121.0,0.9902,8.14,0.38,12.4,9,13.8,1.84,3,1,0,0,0,0,1
3317,0.43,13.0,390,64.0,233.0,0.99745,8.08,0.38,8.9,7,12.4,1.95,3,1,0,0,0,0,1
3318,0.0,6.4,460,43.0,166.0,0.994,8.3,0.63,9.9,8,10.0,1.37,3,0,0,0,1,0,1
3319,0.34,1.2,600,26.0,111.0,0.9931,8.51,0.47,10.7,8,15.0,1.7,3,1,0,0,0,0,1
3320,0.28,10.0,550,56.0,131.0,0.994,8.22,0.35,10.9,8,12.2,1.9,3,1,0,0,0,0,1
3321,0.2,20.8,350,58.0,184.0,1.00022,8.11,0.53,9.0,8,12.4,1.85,3,1,0,0,0,0,1
3322,0.26,5.2,430,40.0,176.0,0.99116,8.17,0.41,12.3,8,13.6,1.0,3,1,1,0,0,0,1
3323,0.25,6.9,560,44.0,201.0,0.9955,8.19,0.4,9.1,8,12.2,1.75,3,1,0,0,0,0,1
3324,0.33,2.8,340,15.0,85.0,0.99,8.28,0.51,13.4,8,13.2,1.55,3,1,1,0,0,0,1
3325,0.24,8.45,310,32.0,172.0,0.9958,8.39,0.57,9.7,9,12.6,1.48,3,1,0,0,0,0,1
3326,0.39,7.8,380,61.0,219.0,0.9959,8.19,0.5,9.4,7,13.0,1.33,3,0,0,0,1,0,1
3327,0.37,1.8,320,60.0,156.0,0.992,8.11,0.35,11.1,8,14.6,1.56,3,1,0,0,0,0,1
3328,0.41,12.9,440,79.5,183.0,0.99742,8.24,0.78,10.2,8,13.6,1.34,3,1,0,1,0,0,1
3329,0.37,15.0,530,59.0,178.0,0.9992,8.37,0.82,9.5,9,13.8,1.09,3,1,0,0,0,0,1
3330,0.42,1.6,570,18.0,30.0,0.994,8.29,0.69,11.2,6,15.8,1.41,3,1,0,1,0,0,0
3331,0.32,2.2,820,7.0,54.0,0.9966,8.36,0.52,9.4,5,15.2,1.94,3,1,1,1,0,0,0
3332,0.41,2.9,390,48.0,122.0,0.99052,8.25,0.43,12.0,7,13.4,1.4,3,1,0,0,0,0,1
3333,0.66,5.8,830,7.0,42.0,1.0022,8.07,0.73,10.0,7,25.6,1.22,3,1,1,1,0,0,0
3334,0.39,12.4,650,29.0,119.0,0.9974,8.16,0.39,9.4,7,15.0,1.48,3,0,0,0,1,0,1
3335,0.32,16.5,450,44.0,166.0,1.0,8.38,0.46,9.5,8,13.0,1.07,3,1,0,0,0,0,1
3336,0.29,3.7,480,14.0,73.0,0.9915,8.06,0.45,11.4,8,14.8,1.33,3,1,0,0,0,0,1
3337,0.25,2.8,750,9.0,104.0,0.99779,8.23,0.57,9.7,5,18.0,1.76,3,0,1,0,1,0,0
3338,0.63,2.9,720,10.0,26.0,0.9968,8.16,0.78,12.5,7,20.4,1.28,3,1,1,0,0,0,0
3339,0.08,1.9,680,28.0,38.0,0.99651,8.42,0.82,9.5,6,13.6,1.96,3,1,1,1,0,0,0
3340,0.49,1.4,750,3.0,6.0,0.9969,8.13,0.63,10.4,5,24.4,1.25,3,1,1,0,0,0,0
3341,0.33,10.4,310,47.0,194.0,0.99692,8.07,0.58,9.6,8,15.6,1.2,3,0,0,0,1,0,1
3342,0.33,7.4,370,58.0,205.0,0.99495,8.26,0.41,9.6,7,11.8,1.88,3,1,0,0,0,0,1
3343,0.38,8.1,460,24.0,155.0,0.9956,8.33,0.59,10.2,8,13.6,1.51,3,1,0,0,0,0,1
3344,0.52,7.9,490,35.0,192.0,0.99551,8.16,0.51,9.5,8,13.0,1.9,3,1,0,0,0,0,1
3345,0.04,18.6,390,38.0,128.0,0.9985,8.37,0.57,10.2,8,10.0,1.91,3,1,1,0,0,0,1
3346,0.35,0.7,510,24.0,111.0,0.9916,8.37,0.43,11.0,5,12.4,1.15,3,1,0,0,0,0,1
3347,0.27,1.4,570,33.0,152.0,0.9934,8.22,0.56,9.5,8,13.2,1.06,3,1,0,0,0,0,1
3348,0.37,16.95,480,43.0,190.0,0.9995,8.03,0.42,9.2,8,14.8,1.92,3,1,0,0,0,0,1
3349,0.31,18.3,460,40.0,142.0,1.0,8.3,0.41,8.7,7,13.6,1.44,3,1,0,0,0,0,1
3350,0.48,2.1,1250,15.0,49.0,0.998,8.03,0.81,9.7,6,21.4,1.61,3,1,1,0,0,0,0
3351,0.37,11.3,430,64.0,173.0,0.99632,8.08,0.53,9.9,8,13.4,1.42,3,1,0,0,0,0,1
3352,0.3,2.0,330,28.0,92.0,0.99225,8.39,0.69,10.9,9,11.8,1.3,3,1,0,0,0,0,1
3353,0.24,2.6,780,28.0,139.0,0.99788,8.21,0.57,9.5,5,18.4,1.78,3,0,1,0,1,0,0
3354,0.43,2.0,710,14.0,24.0,0.99428,8.45,0.87,11.2,7,12.4,1.56,3,0,0,0,1,0,0
3355,0.26,18.35,840,33.0,139.0,1.0011,8.17,0.39,8.8,7,15.0,1.05,3,1,0,0,0,0,1
3356,0.24,2.5,850,16.0,53.0,0.9993,8.06,0.72,11.0,6,22.4,1.38,3,1,1,1,0,0,0
3357,0.31,1.9,820,8.0,24.0,0.996,8.24,0.69,10.6,6,16.4,1.48,3,1,1,0,0,0,0
3358,0.31,19.25,430,38.0,167.0,0.99954,7.93,0.52,9.1,9,13.8,1.55,3,1,0,1,0,0,1
3359,0.21,6.3,410,50.0,218.0,0.9941,8.15,0.6,10.0,7,12.4,1.95,3,0,0,0,1,0,1
3360,0.43,1.4,440,22.0,113.0,0.9938,8.22,0.62,10.6,8,14.8,1.1,3,1,0,0,0,0,1
3361,0.05,1.4,450,12.0,88.0,0.9924,8.56,0.82,12.9,8,11.2,1.94,3,1,0,0,0,1,0
3362,0.33,2.4,760,11.0,47.0,0.99599,8.27,0.81,11.0,6,16.4,1.65,3,0,0,0,1,0,0
3363,0.34,2.5,820,26.0,35.0,0.99356,8.22,0.59,12.5,7,15.2,1.64,3,0,0,0,1,0,0
3364,0.42,1.1,430,63.0,146.0,0.99066,8.13,0.72,11.2,9,12.6,1.05,3,1,0,1,0,0,1
3365,0.25,20.2,830,35.0,157.0,0.99976,8.17,0.5,9.1,7,12.8,1.21,3,1,0,0,0,0,1
3366,0.0,6.5,280,33.0,163.0,0.9939,8.36,0.61,9.9,8,9.6,1.59,3,0,0,0,1,0,1
3367,0.22,4.6,220,29.0,107.0,0.98889,8.33,0.54,13.8,8,10.8,1.88,3,1,0,0,0,0,1
3368,0.23,9.65,260,26.0,119.0,0.99168,8.18,0.53,12.2,8,10.6,1.87,3,0,0,0,1,0,1
3369,0.4,15.4,520,81.0,198.0,0.9986,8.2,0.69,9.4,7,13.8,1.39,3,1,0,0,0,0,1
3370,0.46,1.6,390,38.0,123.0,0.993,8.38,0.51,9.7,8,12.4,1.15,3,1,0,1,0,0,1
3371,0.34,18.35,540,44.0,197.0,1.0008,8.22,0.55,9.0,7,15.2,1.45,3,0,0,0,1,0,1
3372,0.35,4.6,320,32.0,148.0,0.99458,8.15,0.45,11.5,9,17.8,1.21,3,0,0,0,1,0,1
3373,0.29,7.6,350,37.0,122.0,0.9939,8.16,0.34,12.0,7,16.4,1.8,3,0,0,0,1,0,1
3374,0.49,5.8,530,25.0,120.0,0.9942,8.01,0.98,10.5,8,12.8,1.6,3,1,0,0,0,0,1
3375,0.45,7.7,220,31.0,97.0,0.99134,8.2,0.7,12.7,9,13.0,1.16,3,0,0,0,1,0,1
3376,0.2,0.9,540,5.0,126.0,0.992,8.1,0.42,10.4,8,13.8,1.86,3,1,1,0,0,0,1
3377,0.04,1.4,360,43.0,119.0,0.9894,8.36,0.33,12.1,10,10.4,1.54,3,1,1,0,0,0,1
3378,0.58,7.9,410,62.0,180.0,0.9966,8.07,0.38,9.0,7,15.2,2.0,3,1,0,0,0,0,1
3379,0.44,1.9,360,10.0,119.0,0.9913,8.01,0.7,12.8,8,15.2,1.93,3,1,0,0,0,0,1
3380,0.25,2.0,1040,8.0,21.0,0.99769,8.27,0.72,9.6,5,18.0,1.91,3,0,1,0,1,0,0
3381,0.34,1.3,350,54.0,110.0,0.99176,8.07,0.55,11.0,9,17.0,1.76,3,1,0,0,0,0,1
3382,0.28,8.5,300,25.0,191.0,0.99338,8.16,0.46,12.2,9,14.2,1.47,3,1,0,0,0,0,1
3383,0.24,10.3,570,64.0,185.0,0.99519,8.12,0.5,10.6,8,13.4,1.15,3,1,0,1,0,0,1
3384,0.39,3.3,1140,24.0,140.0,0.9934,8.09,0.45,9.2,8,11.8,1.57,3,0,0,0,1,0,1
3385,0.32,1.8,480,25.0,113.0,0.9915,8.11,0.47,11.1,8,14.0,1.36,3,1,0,0,0,0,1
3386,0.15,1.45,380,10.0,44.0,0.99125,8.52,0.4,11.6,6,10.4,1.59,3,1,1,0,0,0,1
3387,0.64,2.2,1110,6.0,20.0,0.997,8.26,0.66,11.7,6,21.2,1.65,3,1,1,0,0,0,0
3388,0.72,17.55,420,62.0,233.0,0.9999,7.92,0.68,9.4,6,16.0,1.15,3,1,1,1,0,0,1
3389,0.47,1.8,1180,6.0,14.0,0.9982,8.3,0.75,9.8,6,21.8,1.66,3,0,0,0,1,0,0
3390,0.12,5.9,410,34.0,190.0,0.9944,8.16,0.72,10.0,7,12.0,1.47,3,0,0,0,1,0,1
3391,0.35,1.1,540,13.0,136.0,0.99366,8.08,0.55,9.5,7,16.0,1.42,3,1,0,0,0,0,1
3392,0.66,3.1,1090,10.0,23.0,1.0,8.15,0.85,10.4,7,23.8,1.27,3,1,1,0,0,0,0
3393,0.49,2.5,880,39.0,106.0,0.9966,8.36,0.78,11.0,5,14.6,1.91,3,0,0,0,1,0,0
3394,0.29,2.5,590,37.0,115.0,0.99328,8.09,0.37,9.8,7,15.2,1.9,3,1,0,0,0,0,1
3395,0.74,1.4,1720,24.0,108.0,0.9932,8.27,0.39,9.9,8,12.6,1.75,3,1,0,0,0,0,1
3396,0.46,6.9,470,59.0,183.0,0.99594,8.2,0.45,9.3,7,13.2,1.5,3,1,0,0,0,0,1
3397,0.22,2.4,940,5.0,33.0,0.99612,8.37,0.58,11.0,5,16.0,1.84,3,1,1,1,0,0,0
3398,0.28,10.4,490,57.0,205.0,0.99748,8.24,0.45,9.3,7,15.2,1.8,3,1,1,0,0,0,1
3399,0.28,3.2,350,16.0,117.0,0.98959,8.26,0.42,12.6,8,11.8,1.33,3,1,0,0,0,0,1
3400,0.24,4.9,1580,47.0,144.0,0.99471,8.17,0.49,9.4,7,13.2,1.26,3,1,1,0,0,0,1
3401,0.39,1.5,800,41.0,55.0,0.99652,8.47,0.73,10.9,6,18.6,1.11,3,0,0,0,1,0,0
3402,0.4,10.1,1680,19.0,184.0,0.99782,8.06,0.62,9.5,7,15.8,1.43,3,1,1,0,0,0,1
3403,0.37,1.65,250,42.0,103.0,0.99022,8.11,0.45,11.4,7,13.4,1.26,3,1,0,0,0,0,1
3404,0.33,3.5,490,10.0,40.0,0.9944,8.14,0.36,9.8,8,18.0,1.96,3,1,0,0,0,0,1
3405,0.49,7.7,490,61.0,209.0,0.9941,8.14,0.3,11.1,9,15.0,1.28,3,1,0,0,0,0,1
3406,0.3,1.8,730,31.0,70.0,0.99685,8.42,0.59,9.5,6,14.4,1.83,3,0,0,0,1,0,0
3407,0.21,2.2,880,21.0,39.0,0.99692,8.33,0.83,11.1,6,17.8,1.35,3,0,1,0,1,0,0
3408,0.34,2.5,730,16.0,47.0,0.99594,8.4,0.78,11.3,7,16.4,1.57,3,1,0,0,0,0,0
3409,0.31,2.3,500,32.0,156.0,0.9914,8.14,0.51,11.4,8,14.2,1.06,3,1,0,0,0,0,1
3410,0.36,8.1,350,60.0,163.0,0.9952,8.05,0.3,10.3,8,16.4,1.89,3,1,0,0,0,0,1
3411,0.32,2.0,440,34.0,90.0,0.99185,8.37,0.68,11.0,9,13.0,1.24,3,0,0,0,1,0,1
3412,0.33,8.5,420,29.0,141.0,0.99546,8.28,0.6,10.4,7,13.2,1.92,3,1,0,0,0,0,1
3413,0.32,3.7,410,26.0,76.0,0.99173,7.9,0.57,10.5,9,13.4,1.44,3,1,0,1,0,0,1
3414,0.13,4.5,390,17.0,116.0,0.9907,8.42,0.9,13.7,9,11.2,1.82,3,1,1,0,0,0,1
3415,0.28,3.0,400,19.0,98.0,0.99216,8.25,0.47,11.1,8,12.8,1.51,3,1,0,0,0,0,1
3416,0.29,9.5,420,56.0,157.0,0.99586,8.11,0.51,10.1,8,13.6,1.43,3,1,0,0,0,0,1
3417,0.28,1.3,510,37.0,187.0,0.9927,8.27,0.6,10.3,7,13.8,1.33,3,0,0,0,1,0,1
3418,0.31,6.0,200,18.0,68.0,0.98981,8.22,0.29,13.4,9,12.6,1.72,3,0,0,0,1,0,1
3419,0.38,8.1,500,42.0,173.0,0.99585,8.3,0.54,9.8,8,14.0,1.29,3,1,0,0,0,0,1
3420,0.45,4.2,430,52.0,131.0,0.99162,8.06,0.54,11.3,8,13.4,1.77,3,1,0,1,0,0,1
3421,0.12,1.9,910,34.0,124.0,0.9956,8.44,0.48,10.5,5,14.0,1.1,3,0,1,0,1,0,0
3422,0.55,16.6,560,53.0,238.0,1.0017,7.96,0.58,8.7,8,14.8,1.71,3,0,0,0,1,0,1
3423,0.24,3.3,1010,20.0,47.0,0.9988,8.26,0.67,9.6,5,18.4,1.6,3,0,1,0,1,0,0
3424,0.3,3.8,360,34.0,88.0,0.99028,8.25,0.63,12.5,9,13.0,1.74,3,0,0,0,1,0,1
3425,0.45,8.3,500,52.0,196.0,0.9955,8.18,0.48,9.5,7,12.8,1.55,3,1,0,0,0,0,1
3426,0.34,8.0,570,19.0,101.0,0.9954,7.99,0.59,9.4,7,14.0,1.78,3,1,0,0,0,0,1
3427,0.26,1.7,330,61.0,134.0,0.9903,8.19,0.81,11.9,9,12.2,1.19,3,1,0,0,0,0,1
3428,0.58,8.2,320,29.0,169.0,0.99275,8.28,0.44,12.2,8,13.8,1.93,3,0,1,0,1,0,1
3429,0.71,17.35,380,61.0,228.0,1.0,7.95,0.75,9.3,7,16.0,1.59,3,0,1,0,1,0,1
3430,0.28,2.7,480,49.0,165.0,0.9952,8.26,0.72,9.5,8,16.0,1.4,3,1,0,0,0,0,1
3431,0.33,2.4,800,24.0,144.0,0.99655,8.3,0.6,9.5,5,15.6,1.7,3,0,1,0,1,0,0
3432,0.04,2.2,920,13.0,26.0,0.99647,8.46,0.47,10.0,5,12.0,1.12,3,0,1,0,1,0,0
3433,0.28,7.25,280,14.0,78.0,0.99238,7.94,0.37,11.5,9,14.8,1.96,3,1,0,0,0,0,1
3434,0.37,1.6,490,23.0,94.0,0.9924,8.16,0.48,10.9,9,14.4,1.14,3,1,0,0,0,0,1
3435,0.37,1.7,2630,5.0,62.0,0.9971,8.0,1.09,9.3,5,17.8,1.78,3,1,1,1,0,0,0
3436,0.19,8.2,510,53.0,187.0,0.996,8.16,0.52,9.7,7,14.2,1.32,3,1,0,0,0,0,1
3437,0.29,1.2,440,12.0,143.0,0.9918,8.2,0.48,11.3,9,14.6,1.29,3,1,0,1,0,0,1
3438,0.26,7.3,700,36.0,121.0,0.9982,8.37,0.49,9.4,5,14.8,1.37,3,1,1,1,0,0,0
3439,0.32,3.6,260,39.0,138.0,0.9892,8.31,0.37,13.1,9,12.4,1.53,3,1,0,0,0,0,1
3440,0.31,7.35,340,37.0,154.0,0.9938,8.06,0.31,10.8,7,15.8,1.98,3,1,0,0,0,0,1
3441,0.31,8.95,550,20.0,151.0,0.9968,8.08,0.54,9.3,7,15.0,1.04,3,1,0,0,0,0,1
3442,0.28,1.4,390,12.0,83.0,0.99173,8.18,0.65,11.1,7,14.0,1.55,3,1,0,0,0,0,1
3443,0.07,2.4,900,11.0,37.0,0.9979,8.43,0.76,9.7,6,14.8,1.91,3,1,1,1,0,0,0
3444,0.18,1.4,560,13.0,137.0,0.9935,8.11,0.42,9.5,7,13.6,1.25,3,1,0,0,0,0,1
3445,0.44,18.75,570,65.0,224.0,0.99956,8.11,0.53,9.1,7,13.4,1.18,3,0,0,0,1,0,1
3446,0.35,1.5,490,49.0,141.0,0.9934,8.43,0.85,10.2,9,13.2,1.87,3,1,0,1,0,0,1
3447,0.25,2.6,810,10.0,37.0,0.99685,8.46,0.5,11.0,5,13.8,1.54,3,0,1,0,1,0,0
3448,0.27,13.9,570,45.0,155.0,0.99807,7.94,0.41,8.8,10,14.6,1.53,3,1,0,1,0,0,1
3449,0.35,12.5,440,26.0,72.0,0.9941,8.17,0.29,11.6,7,14.2,1.67,3,0,0,0,1,0,1
3450,0.31,10.6,350,42.0,143.0,0.99572,8.08,0.49,9.8,9,13.4,1.81,3,1,0,1,0,0,1
3451,0.26,2.0,880,23.0,48.0,0.9981,8.41,0.74,9.2,6,15.6,1.09,3,0,1,0,1,0,0
3452,0.28,1.7,3680,16.0,56.0,0.9968,8.11,1.28,9.3,5,16.2,1.62,3,0,1,0,1,0,0
3453,0.51,4.0,1040,4.0,23.0,0.9996,8.28,0.97,10.1,6,23.0,1.2,3,1,0,1,0,0,0
3454,0.27,11.4,340,40.0,174.0,0.99773,8.2,0.44,9.0,7,14.4,1.8,3,1,0,0,0,0,1
3455,0.19,3.5,680,18.0,101.0,0.9934,8.03,0.38,9.0,8,12.8,1.7,3,0,0,0,1,0,1
3456,0.34,1.6,280,32.0,118.0,0.9901,8.0,0.38,12.1,9,15.6,1.93,3,1,0,0,0,0,1
3457,0.48,1.1,260,23.0,58.0,0.99184,7.9,0.5,10.5,8,17.0,1.86,3,1,0,1,0,0,1
3458,0.16,12.55,510,31.0,115.0,0.99564,8.4,0.38,10.8,8,10.8,1.75,3,1,0,0,0,0,1
3459,0.2,2.0,470,15.0,60.0,0.9955,8.36,0.44,10.9,5,15.4,1.21,3,0,0,1,1,0,0
3460,0.47,11.4,350,49.0,128.0,0.99456,8.03,0.34,10.5,10,11.4,1.14,3,1,0,1,0,0,1
3461,0.34,1.5,930,43.0,136.0,0.9938,8.25,0.49,9.6,8,12.8,1.43,3,1,0,1,0,0,1
3462,0.29,14.4,460,39.0,118.0,0.99834,8.05,0.5,9.1,8,13.2,1.07,3,1,0,0,0,0,1
3463,0.38,7.4,360,20.0,196.0,0.99712,8.47,0.48,9.1,8,13.0,1.25,3,0,0,0,1,0,1
3464,0.29,2.4,380,28.0,76.0,0.99088,8.01,0.36,11.7,9,13.8,1.51,3,1,0,0,0,0,1
3465,0.25,6.2,520,22.0,106.0,0.9935,8.09,0.54,10.8,7,13.6,1.28,3,1,0,0,0,0,1
3466,0.36,10.0,420,33.0,169.0,0.9982,8.23,0.51,9.3,8,16.6,1.14,3,0,0,0,1,0,1
3467,0.09,11.4,440,45.0,204.0,0.99713,8.15,0.46,9.0,7,14.6,1.12,3,1,0,0,0,1,1
3468,0.43,7.6,300,30.0,110.0,0.99164,8.08,0.59,12.5,10,13.6,1.78,3,1,0,0,0,0,1
3469,0.34,9.3,520,19.0,86.0,0.99574,8.04,0.56,10.0,7,14.6,1.23,3,1,0,0,0,0,1
3470,0.04,1.3,360,23.0,121.0,0.99228,8.24,0.61,9.9,8,12.2,1.38,3,1,1,0,0,0,1
3471,0.39,1.45,400,40.0,89.0,0.9911,8.35,0.4,11.4,9,13.2,1.1,3,1,0,0,0,0,1
3472,0.15,9.7,480,101.0,207.0,0.99571,8.05,0.3,9.1,7,12.0,1.56,3,1,0,0,0,0,1
3473,0.42,5.5,710,28.0,128.0,0.9973,8.42,0.71,10.5,5,14.2,1.32,3,1,1,0,0,0,0
3474,0.31,17.95,620,42.0,187.0,1.0002,8.27,0.64,9.1,7,14.8,1.43,3,0,0,0,1,0,1
3475,0.26,1.7,510,25.0,161.0,0.9946,8.36,0.6,10.6,6,14.0,1.0,3,1,1,1,0,0,1
